Date,beta1_level,beta2_slope,beta3_curvature,fitted_Y1,residual_Y1,fitted_Y3,residual_Y3,fitted_Y5,residual_Y5,fitted_Y10,residual_Y10,Y1,Y3,Y5,Y10,Repo
2016-12-31,6.58415803766332,-0.7078613472024322,0.44688489881365123,6.322689802537345,0.00331019746265504,6.51210864084181,-0.05510864084181044,6.544578112822597,0.10442188717740297,6.564623443798241,-0.052623443798241354,6.326,6.457,6.649,6.512,6.25
2017-01-31,6.476436348639261,-0.6617856815920307,0.488634095620536,6.252447506561855,0.0035524934381454543,6.425142418899311,-0.059142418899311267,6.4499347612395335,0.11206523876046681,6.463475313299301,-0.056475313299301,6.256,6.366,6.562,6.407,6.25
2017-02-28,7.0854173158532365,-0.9890320677770774,-0.7618778373158908,6.319693196263338,0.005306803736662147,6.670348427681798,-0.08834842768179829,6.824594137565992,0.16740586243400823,6.954364238488871,-0.0843642384888712,6.325,6.582,6.992,6.87,6.25
2017-03-31,6.763428624553306,-1.6076904182703526,1.2383583395554,6.234107213880236,0.004892786119763848,6.6504558031754435,-0.08145580317544354,6.706654536943734,0.1543454630562655,6.735782446000581,-0.07778244600058049,6.239,6.569,6.861,6.658,6.25
2017-04-30,7.084710139345376,-1.5987812628136104,0.6749279091762086,6.39756802716953,0.0034319728304694763,6.846135974583636,-0.05713597458363662,6.945736646003132,0.10826335399686826,7.015559352243696,-0.05455935224369579,6.401,6.789,7.054,6.961,6.25
2017-05-31,6.763025524912414,-0.7092470476385714,0.5253235016403031,6.5234482551530455,0.005551744846954421,6.7084262423217575,-0.09242624232175789,6.734867343840724,0.17513265615927587,6.749258158684463,-0.08825815868446352,6.529,6.616,6.91,6.661,6.25
2017-06-30,6.581675831400522,-0.7529031681684784,0.8203891183557747,6.40323658342594,0.004763416574060209,6.583302040473855,-0.07930204047385558,6.590735566023689,0.15026443397631084,6.586725810076513,-0.0757258100765128,6.408,6.504,6.741,6.511,6.25
2017-07-31,6.491431098877423,-0.7876394639406868,0.831822663459477,6.297129447784093,0.0018705522159070398,6.487141220850193,-0.03114122085019222,6.496992465056078,0.0590075349439223,6.494736866309636,-0.029736866309636234,6.299,6.456,6.556,6.465,6.25
2017-08-31,6.590488742090012,-0.3232377299807411,-0.41816962338168945,6.291371240565925,0.0006287594340745883,6.416467676994802,-0.010467676994802666,6.480165459182733,0.019834540817266877,6.534995623256529,-0.00999562325652903,6.292,6.406,6.5,6.525,6.0
2017-09-30,6.77949437502237,-1.4905317262464084,0.3153041079717476,6.048205427912869,0.0017945720871308524,6.4858762927983085,-0.029876292798308057,6.60338929742762,0.05661070257237988,6.691528981861204,-0.02852898186120356,6.05,6.456,6.66,6.663,6.0
